obs_start,obs_end,length,iteration,distribution
3470931,3470931,1,74,geom3
925278,925278,1,74,geom3
7450008,7450049,42,74,geom3
388264,388264,1,74,geom3
4463808,4463808,1,74,geom3
7235787,7235787,1,74,geom3
5542811,5542811,1,74,geom3
4012568,4012568,1,74,geom3
7387398,7387398,1,74,geom3
8130432,8130552,121,74,geom3
9660416,9660416,1,74,geom3
6367568,6367568,1,74,geom3
5085121,5085121,1,74,geom3
945671,945671,1,74,geom3
7767941,7767941,1,74,geom3
3136654,3136654,1,74,geom3
4655720,4655720,1,74,geom3
7761603,7761603,1,74,geom3
5522258,5522258,1,74,geom3
5357488,5357488,1,74,geom3
1409718,1409718,1,74,geom3
2243971,2243971,1,74,geom3
613528,613528,1,74,geom3
1861646,1861646,1,74,geom3
2160302,2160302,1,74,geom3
6452995,6453033,39,74,geom3
27893,27893,1,74,geom3
3444294,3444294,1,74,geom3
3661613,3661613,1,74,geom3
1329168,1329168,1,74,geom3
5568640,5568640,1,74,geom3
5640410,5640410,1,74,geom3
4416316,4416316,1,74,geom3
5642480,5642480,1,74,geom3
8162509,8162509,1,74,geom3
6110729,6110729,1,74,geom3
6539670,6539670,1,74,geom3
6432286,6432286,1,74,geom3
6336909,6336909,1,74,geom3
9224368,9224368,1,74,geom3
7967122,7967122,1,74,geom3
7235509,7235509,1,74,geom3
6673888,6673888,1,74,geom3
7503164,7503164,1,74,geom3
589899,589899,1,74,geom3
7541690,7541690,1,74,geom3
2252753,2252753,1,74,geom3
3114738,3114738,1,74,geom3
2120138,2120138,1,74,geom3
7380599,7380599,1,74,geom3
2407770,2407770,1,74,geom3
5296364,5296364,1,74,geom3
8628180,8628180,1,74,geom3
1069467,1069467,1,74,geom3
5333227,5333227,1,74,geom3
7271867,7271950,84,74,geom3
9260027,9260027,1,74,geom3
3886072,3886072,1,74,geom3
3644813,3644813,1,74,geom3
694866,694866,1,74,geom3
8706206,8706206,1,74,geom3
2304998,2304998,1,74,geom3
2987784,2987784,1,74,geom3
5498571,5498571,1,74,geom3
9014519,9014519,1,74,geom3
4058319,4058319,1,74,geom3
400982,400993,12,74,geom3
4222033,4222033,1,74,geom3
1820668,1820668,1,74,geom3
3934268,3934268,1,74,geom3
5008515,5008515,1,74,geom3
8362154,8362154,1,74,geom3
2799466,2799466,1,74,geom3
8092654,8092654,1,74,geom3
5274975,5274975,1,74,geom3
8080321,8080321,1,74,geom3
2948424,2948424,1,74,geom3
4602668,4602668,1,74,geom3
7851583,7851583,1,74,geom3
8693516,8693525,10,74,geom3
9179591,9179591,1,74,geom3
3087774,3087774,1,74,geom3
63989,63989,1,74,geom3
4322961,4322961,1,74,geom3
7765989,7765989,1,74,geom3
9725459,9725459,1,74,geom3
1094914,1094914,1,74,geom3
9250764,9250764,1,74,geom3
508481,508481,1,74,geom3
8647407,8647407,1,74,geom3
7034180,7034180,1,74,geom3
9971118,9971118,1,74,geom3
459628,459668,41,74,geom3
5086776,5086776,1,74,geom3
8148688,8148702,15,74,geom3
2025205,2025205,1,74,geom3
8640159,8640159,1,74,geom3
1848579,1848579,1,74,geom3
2176033,2176033,1,74,geom3
9705094,9705094,1,74,geom3
3248266,3248266,1,74,geom3
2199191,2199191,1,74,geom3
9611405,9611405,1,74,geom3
5708598,5708598,1,74,geom3
1824625,1824625,1,74,geom3
8653324,8653324,1,74,geom3
8598034,8598034,1,74,geom3
9045273,9045273,1,74,geom3
1214699,1214699,1,74,geom3
8253557,8253557,1,74,geom3
9001382,9001382,1,74,geom3
1440682,1440682,1,74,geom3
6067406,6067406,1,74,geom3
9280265,9280265,1,74,geom3
1205067,1205067,1,74,geom3
3937375,3937375,1,74,geom3
3846156,3846156,1,74,geom3
829255,829378,124,74,geom3
3770983,3770983,1,74,geom3
7771773,7771773,1,74,geom3
8080321,8080321,1,74,geom3
9117313,9117313,1,74,geom3
7906708,7906708,1,74,geom3
6541878,6541878,1,74,geom3
7512148,7512274,127,74,geom3
983823,983823,1,74,geom3
425782,425782,1,74,geom3
398660,398660,1,74,geom3
373371,373371,1,74,geom3
6838351,6838351,1,74,geom3
1088919,1088919,1,74,geom3
3950527,3950527,1,74,geom3
9776830,9776830,1,74,geom3
7046792,7046792,1,74,geom3
636841,636841,1,74,geom3
3374951,3374951,1,74,geom3
7761603,7761603,1,74,geom3
206826,206826,1,74,geom3
2898882,2898882,1,74,geom3
7520490,7520490,1,74,geom3
161798,161798,1,74,geom3
9150850,9150850,1,74,geom3
5523313,5523313,1,74,geom3
8647891,8647891,1,74,geom3
7048577,7048577,1,74,geom3
5718448,5718448,1,74,geom3
7739544,7739544,1,74,geom3
136508,136508,1,74,geom3
848639,848639,1,74,geom3
364706,364706,1,74,geom3
3572600,3572600,1,74,geom3
7750022,7750022,1,74,geom3
125256,125256,1,74,geom3
2270615,2270615,1,74,geom3
17735,17936,202,74,geom3
4602668,4602668,1,74,geom3
7753344,7753344,1,74,geom3
2706636,2706636,1,74,geom3
3386068,3386068,1,74,geom3
9828412,9828412,1,74,geom3
7546268,7546268,1,74,geom3
1081186,1081186,1,74,geom3
6302163,6302163,1,74,geom3
5079625,5079625,1,74,geom3
6578087,6578205,119,74,geom3
3733149,3733149,1,74,geom3
8383260,8383260,1,74,geom3
7703326,7703326,1,74,geom3
1934053,1934053,1,74,geom3
9095212,9095264,53,74,geom3
7171525,7171705,181,74,geom3
817350,817350,1,74,geom3
293631,293631,1,74,geom3
7812768,7812768,1,74,geom3
4518115,4518115,1,74,geom3
7187221,7187221,1,74,geom3
5034186,5034186,1,74,geom3
2722631,2722631,1,74,geom3
2539272,2539272,1,74,geom3
1782667,1782667,1,74,geom3
8138323,8138323,1,74,geom3
2268429,2268429,1,74,geom3
293964,293964,1,74,geom3
6512955,6512955,1,74,geom3
5660031,5660031,1,74,geom3
7630206,7630206,1,74,geom3
8466156,8466194,39,74,geom3
8064737,8064737,1,74,geom3
3588356,3588356,1,74,geom3
9850846,9850846,1,74,geom3
3146225,3146225,1,74,geom3
1849327,1849327,1,74,geom3
454062,454062,1,74,geom3
5601582,5601582,1,74,geom3
7543234,7543376,143,74,geom3
5061615,5061615,1,74,geom3
426925,426925,1,74,geom3
2267213,2267213,1,74,geom3
8594820,8594820,1,74,geom3
6072306,6072306,1,74,geom3
114060,114175,116,74,geom3
2374399,2374459,61,74,geom3
5760158,5760158,1,74,geom3
1150634,1150634,1,74,geom3
6620488,6620488,1,74,geom3
6861840,6861840,1,74,geom3
2068020,2068020,1,74,geom3
3951183,3951183,1,74,geom3
970734,970734,1,74,geom3
5502933,5502933,1,74,geom3
1921929,1921929,1,74,geom3
7434883,7434883,1,74,geom3
8113020,8113020,1,74,geom3
6438257,6438264,8,74,geom3
862794,862794,1,74,geom3
2082409,2082409,1,74,geom3
291488,291488,1,74,geom3
7897281,7897281,1,74,geom3
8943086,8943176,91,74,geom3
997432,997637,206,74,geom3
7705985,7705985,1,74,geom3
6564352,6564352,1,74,geom3
5659312,5659312,1,74,geom3
8733422,8733422,1,74,geom3
425923,425923,1,74,geom3
4255794,4255794,1,74,geom3
7723912,7723912,1,74,geom3
4280186,4280186,1,74,geom3
3805061,3805061,1,74,geom3
4718025,4718025,1,74,geom3
5936313,5936313,1,74,geom3
2360217,2360217,1,74,geom3
3825856,3825856,1,74,geom3
1655144,1655144,1,74,geom3
3843588,3843588,1,74,geom3
3651138,3651138,1,74,geom3
5079402,5079625,224,74,geom3
3936068,3936068,1,74,geom3
1872360,1872360,1,74,geom3
8918182,8918182,1,74,geom3
6965838,6965838,1,74,geom3
6285956,6285956,1,74,geom3
8319523,8319523,1,74,geom3
7700360,7700360,1,74,geom3
2181380,2181380,1,74,geom3
243035,243035,1,74,geom3
3489184,3489184,1,74,geom3
3825485,3825485,1,74,geom3
4635882,4635882,1,74,geom3
8866270,8866270,1,74,geom3
8280324,8280324,1,74,geom3
8959195,8959195,1,74,geom3
6581630,6581672,43,74,geom3
7045366,7045366,1,74,geom3
9266882,9266882,1,74,geom3
5318440,5318440,1,74,geom3
2813966,2813966,1,74,geom3
3425288,3425288,1,74,geom3
6703613,6703613,1,74,geom3
862166,862166,1,74,geom3
2534055,2534055,1,74,geom3
8718936,8718936,1,74,geom3
7936589,7936602,14,74,geom3
4291742,4291742,1,74,geom3
2618760,2618760,1,74,geom3
5484149,5484149,1,74,geom3
8672946,8672946,1,74,geom3
800423,800423,1,74,geom3
1429229,1429249,21,74,geom3
1264895,1264895,1,74,geom3
3199765,3199765,1,74,geom3
4009682,4009682,1,74,geom3
9687749,9687749,1,74,geom3
1014307,1014307,1,74,geom3
2285786,2285786,1,74,geom3
6302662,6302662,1,74,geom3
635835,635835,1,74,geom3
7684099,7684099,1,74,geom3
1876882,1876882,1,74,geom3
7672225,7672225,1,74,geom3
2624658,2624658,1,74,geom3
1918770,1918770,1,74,geom3
291488,291488,1,74,geom3
5850410,5850424,15,74,geom3
7879951,7879951,1,74,geom3
2417059,2417059,1,74,geom3
6559365,6559365,1,74,geom3
5718594,5718594,1,74,geom3
7015710,7015710,1,74,geom3
9776830,9776830,1,74,geom3
3298961,3298961,1,74,geom3
1540871,1540871,1,74,geom3
7116852,7116852,1,74,geom3
7450242,7450242,1,74,geom3
4799534,4799534,1,74,geom3
2659554,2659554,1,74,geom3
1133831,1133831,1,74,geom3
7448663,7448663,1,74,geom3
786608,786608,1,74,geom3
9973379,9973379,1,74,geom3
3575990,3575990,1,74,geom3
6248879,6248879,1,74,geom3
688032,688032,1,74,geom3
9892520,9892520,1,74,geom3
8996381,8996381,1,74,geom3
1429229,1429229,1,74,geom3
8240548,8240548,1,74,geom3
8191079,8191079,1,74,geom3
9201336,9201336,1,74,geom3
2034395,2034395,1,74,geom3
7523270,7523270,1,74,geom3
5420132,5420132,1,74,geom3
6700847,6700847,1,74,geom3
5199277,5199277,1,74,geom3
3858741,3858741,1,74,geom3
7293101,7293101,1,74,geom3
3010522,3010522,1,74,geom3
6318680,6318680,1,74,geom3
6381656,6381656,1,74,geom3
286331,286331,1,74,geom3
7478580,7478580,1,74,geom3
2440561,2440561,1,74,geom3
603920,603920,1,74,geom3
2266569,2266627,59,74,geom3
1496725,1496725,1,74,geom3
6619615,6619615,1,74,geom3
2120138,2120138,1,74,geom3
9750005,9750005,1,74,geom3
8167952,8167952,1,74,geom3
4561825,4561825,1,74,geom3
583860,583860,1,74,geom3
5013466,5013466,1,74,geom3
2648593,2648593,1,74,geom3
229291,229291,1,74,geom3
7788860,7788860,1,74,geom3
1742281,1742281,1,74,geom3
3300051,3300051,1,74,geom3
2959490,2959549,60,74,geom3
3054312,3054312,1,74,geom3
8689077,8689077,1,74,geom3
4790218,4790218,1,74,geom3
1837159,1837159,1,74,geom3
187923,187923,1,74,geom3
7201672,7201672,1,74,geom3
3586981,3586981,1,74,geom3
836431,836431,1,74,geom3
7459742,7459742,1,74,geom3
1380003,1380003,1,74,geom3
912639,912639,1,74,geom3
7227966,7227966,1,74,geom3
3843246,3843246,1,74,geom3
4400399,4400399,1,74,geom3
2951757,2951757,1,74,geom3
7974494,7974494,1,74,geom3
963356,963356,1,74,geom3
8805527,8805587,61,74,geom3
7167642,7167642,1,74,geom3
5855756,5855756,1,74,geom3
1449435,1449435,1,74,geom3
9137752,9137752,1,74,geom3
3662927,3662927,1,74,geom3
9442740,9442740,1,74,geom3
1830758,1830758,1,74,geom3
1710650,1710650,1,74,geom3
1806232,1806232,1,74,geom3
6021323,6021323,1,74,geom3
9228214,9228214,1,74,geom3
1158207,1158207,1,74,geom3
9829287,9829287,1,74,geom3
4911041,4911041,1,74,geom3
6770776,6770776,1,74,geom3
93714,93714,1,74,geom3
2317141,2317141,1,74,geom3
96333,96333,1,74,geom3
2592982,2592982,1,74,geom3
4545927,4545927,1,74,geom3
5837098,5837098,1,74,geom3
6265206,6265206,1,74,geom3
4924946,4924946,1,74,geom3
9953162,9953162,1,74,geom3
8604375,8604375,1,74,geom3
5944044,5944044,1,74,geom3
7755531,7755531,1,74,geom3
6546310,6546310,1,74,geom3
9103752,9103752,1,74,geom3
6122274,6122274,1,74,geom3
6826587,6826587,1,74,geom3
3814206,3814206,1,74,geom3
4677908,4677908,1,74,geom3
2671827,2671827,1,74,geom3
3787223,3787223,1,74,geom3
9016634,9016634,1,74,geom3
4196965,4196993,29,74,geom3
391715,391715,1,74,geom3
5708598,5708598,1,74,geom3
9195292,9195292,1,74,geom3
8605671,8605671,1,74,geom3
4516625,4516625,1,74,geom3
4635882,4635882,1,74,geom3
5386740,5386740,1,74,geom3
240163,240163,1,74,geom3
513208,513208,1,74,geom3
1578186,1578186,1,74,geom3
9976366,9976366,1,74,geom3
487912,487912,1,74,geom3
5070156,5070156,1,74,geom3
1649506,1649506,1,74,geom3
4959386,4959386,1,74,geom3
7593878,7593878,1,74,geom3
425923,425923,1,74,geom3
6360874,6360874,1,74,geom3
9741347,9741347,1,74,geom3
4758519,4758519,1,74,geom3
4308101,4308101,1,74,geom3
489902,490018,117,74,geom3
2578441,2578441,1,74,geom3
2675979,2675979,1,74,geom3
2983261,2983261,1,74,geom3
9848356,9848356,1,74,geom3
3387865,3387865,1,74,geom3
5638221,5638221,1,74,geom3
6327259,6327259,1,74,geom3
1324241,1324241,1,74,geom3
3860513,3860513,1,74,geom3
7412138,7412138,1,74,geom3
1782005,1782005,1,74,geom3
622368,622368,1,74,geom3
3978640,3978640,1,74,geom3
7212932,7212932,1,74,geom3
9231151,9231151,1,74,geom3
3231229,3231229,1,74,geom3
5370064,5370064,1,74,geom3
2269579,2269579,1,74,geom3
8109183,8109183,1,74,geom3
7748611,7748611,1,74,geom3
568148,568148,1,74,geom3
3067307,3067307,1,74,geom3
6949455,6949455,1,74,geom3
1185170,1185170,1,74,geom3
6768001,6768035,35,74,geom3
3007547,3007547,1,74,geom3
6605958,6606035,78,74,geom3
3352603,3352603,1,74,geom3
6624992,6624992,1,74,geom3
9770665,9770665,1,74,geom3
7559036,7559036,1,74,geom3
9025613,9025613,1,74,geom3
848813,848813,1,74,geom3
7379870,7379870,1,74,geom3
4518770,4518770,1,74,geom3
9760335,9760335,1,74,geom3
1835095,1835095,1,74,geom3
2447282,2447282,1,74,geom3
4367962,4367962,1,74,geom3
1461762,1461762,1,74,geom3
8329921,8329921,1,74,geom3
1860831,1860831,1,74,geom3
3248266,3248266,1,74,geom3
5737609,5737609,1,74,geom3
6415110,6415110,1,74,geom3
9035743,9035743,1,74,geom3
7367395,7367395,1,74,geom3
5300994,5300994,1,74,geom3
6462828,6462828,1,74,geom3
3356360,3356360,1,74,geom3
7498215,7498215,1,74,geom3
6522373,6522373,1,74,geom3
4525062,4525062,1,74,geom3
1553604,1553604,1,74,geom3
9181970,9181970,1,74,geom3
5667181,5667181,1,74,geom3
3893400,3893465,66,74,geom3
3886072,3886072,1,74,geom3
5942832,5942832,1,74,geom3
1197803,1197803,1,74,geom3
4727283,4727283,1,74,geom3
6635407,6635407,1,74,geom3
2456423,2456423,1,74,geom3
7770384,7770384,1,74,geom3
3730395,3730395,1,74,geom3
1982859,1982859,1,74,geom3
4976938,4976938,1,74,geom3
1346919,1346919,1,74,geom3
9460091,9460091,1,74,geom3
7547226,7547226,1,74,geom3
1934133,1934133,1,74,geom3
2547133,2547133,1,74,geom3
8616980,8616980,1,74,geom3
4007266,4007266,1,74,geom3
252210,252210,1,74,geom3
8061636,8061636,1,74,geom3
4649570,4649570,1,74,geom3
1243532,1243532,1,74,geom3
4297408,4297408,1,74,geom3
5531560,5531560,1,74,geom3
2616933,2616933,1,74,geom3
1166014,1166014,1,74,geom3
9316785,9316785,1,74,geom3
3233408,3233408,1,74,geom3
3836928,3836928,1,74,geom3
8828212,8828212,1,74,geom3
4714060,4714060,1,74,geom3
2247061,2247061,1,74,geom3
6419995,6419995,1,74,geom3
3433924,3433924,1,74,geom3
832681,832681,1,74,geom3
797095,797095,1,74,geom3
2088483,2088483,1,74,geom3
2761799,2761799,1,74,geom3
5977755,5977755,1,74,geom3
6645495,6645495,1,74,geom3
3026940,3026940,1,74,geom3
82500,82500,1,74,geom3
3584036,3584036,1,74,geom3
1942289,1942289,1,74,geom3
4278721,4278721,1,74,geom3
8138323,8138323,1,74,geom3
7786468,7786468,1,74,geom3
1396872,1396872,1,74,geom3
8185094,8185094,1,74,geom3
7902512,7902512,1,74,geom3
7139730,7139730,1,74,geom3
5120336,5120336,1,74,geom3
9409070,9409070,1,74,geom3
7705218,7705218,1,74,geom3
3744507,3744615,109,74,geom3
6479743,6479743,1,74,geom3
1366778,1366778,1,74,geom3
3809814,3809814,1,74,geom3
7409496,7409496,1,74,geom3
3002210,3002210,1,74,geom3
2320237,2320237,1,74,geom3
5916113,5916113,1,74,geom3
9033692,9033692,1,74,geom3
5052720,5052720,1,74,geom3
7355389,7355389,1,74,geom3
4617313,4617313,1,74,geom3
9137081,9137081,1,74,geom3
8029358,8029358,1,74,geom3
5061615,5061615,1,74,geom3
6473518,6473518,1,74,geom3
6432506,6432506,1,74,geom3
7297021,7297021,1,74,geom3
3151040,3151040,1,74,geom3
4114716,4114716,1,74,geom3
3936049,3936049,1,74,geom3
2245672,2245672,1,74,geom3
9266321,9266321,1,74,geom3
8873681,8873681,1,74,geom3
1234268,1234268,1,74,geom3
7905300,7905300,1,74,geom3
7054241,7054241,1,74,geom3
5070704,5070704,1,74,geom3
5627312,5627312,1,74,geom3
6189779,6189779,1,74,geom3
8983144,8983144,1,74,geom3
943157,943157,1,74,geom3
4550315,4550342,28,74,geom3
9133807,9133807,1,74,geom3
3846954,3846954,1,74,geom3
48346,48346,1,74,geom3
5889692,5889692,1,74,geom3
3934931,3934931,1,74,geom3
8809426,8809426,1,74,geom3
5373547,5373547,1,74,geom3
3000730,3000730,1,74,geom3
2660132,2660132,1,74,geom3
813814,813814,1,74,geom3
7114464,7114464,1,74,geom3
3902957,3902957,1,74,geom3
2624256,2624256,1,74,geom3
1525112,1525112,1,74,geom3
7737283,7737290,8,74,geom3
3363701,3363701,1,74,geom3
7231312,7231312,1,74,geom3
6426169,6426169,1,74,geom3
3205976,3205976,1,74,geom3
161726,161726,1,74,geom3
9907575,9907575,1,74,geom3
7340269,7340269,1,74,geom3
2817449,2817449,1,74,geom3
6535102,6535102,1,74,geom3
9093402,9093402,1,74,geom3
2557971,2557971,1,74,geom3
2949137,2949137,1,74,geom3
9756954,9756954,1,74,geom3
2316695,2316695,1,74,geom3
7271867,7271950,84,74,geom3
1656010,1656010,1,74,geom3
1081186,1081186,1,74,geom3
5523313,5523313,1,74,geom3
5682540,5682540,1,74,geom3
7058406,7058406,1,74,geom3
588073,588073,1,74,geom3
1878340,1878340,1,74,geom3
1085307,1085307,1,74,geom3
5503997,5503997,1,74,geom3
9571894,9571894,1,74,geom3
5526647,5526647,1,74,geom3
4162163,4162163,1,74,geom3
7303590,7303590,1,74,geom3
6478657,6478657,1,74,geom3
6436170,6436170,1,74,geom3
6481574,6481574,1,74,geom3
3684523,3684523,1,74,geom3
593361,593361,1,74,geom3
3637474,3637474,1,74,geom3
3165606,3165606,1,74,geom3
1994881,1994881,1,74,geom3
8110083,8110083,1,74,geom3
8939841,8939841,1,74,geom3
573272,573272,1,74,geom3
9117313,9117313,1,74,geom3
7722491,7722491,1,74,geom3
7105731,7105731,1,74,geom3
9627729,9627729,1,74,geom3
1561503,1561503,1,74,geom3
447650,447654,5,74,geom3
8748597,8748597,1,74,geom3
8967932,8967932,1,74,geom3
6418046,6418046,1,74,geom3
7972613,7972613,1,74,geom3
2792495,2792495,1,74,geom3
2308217,2308217,1,74,geom3
2435036,2435036,1,74,geom3
9161293,9161293,1,74,geom3
668237,668237,1,74,geom3
6307566,6307566,1,74,geom3
4489323,4489323,1,74,geom3
9888575,9888575,1,74,geom3
7136276,7136276,1,74,geom3
3990355,3990355,1,74,geom3
6537052,6537052,1,74,geom3
212503,212503,1,74,geom3
8490260,8490260,1,74,geom3
8994571,8994571,1,74,geom3
2986226,2986226,1,74,geom3
3387865,3387941,77,74,geom3
6817282,6817282,1,74,geom3
5642874,5642874,1,74,geom3
7510173,7510173,1,74,geom3
1809426,1809426,1,74,geom3
1859391,1859391,1,74,geom3
6652065,6652065,1,74,geom3
4555813,4555813,1,74,geom3
7271532,7271532,1,74,geom3
6422914,6422914,1,74,geom3
7715726,7715726,1,74,geom3
6172468,6172468,1,74,geom3
6951289,6951289,1,74,geom3
1549622,1549622,1,74,geom3
5535000,5535000,1,74,geom3
672892,672892,1,74,geom3
3928309,3928309,1,74,geom3
4371688,4371688,1,74,geom3
2716875,2716875,1,74,geom3
6987304,6987304,1,74,geom3
4468177,4468177,1,74,geom3
706115,706115,1,74,geom3
8249672,8249672,1,74,geom3
2824229,2824229,1,74,geom3
4517744,4517744,1,74,geom3
5139559,5139559,1,74,geom3
9470254,9470254,1,74,geom3
5051450,5051450,1,74,geom3
3352603,3352603,1,74,geom3
6311745,6311745,1,74,geom3
5158314,5158314,1,74,geom3
3841718,3841718,1,74,geom3
3457579,3457579,1,74,geom3
1366778,1366778,1,74,geom3
9831301,9831301,1,74,geom3
4570681,4570681,1,74,geom3
7121016,7121016,1,74,geom3
7508816,7508816,1,74,geom3
446140,446140,1,74,geom3
6551610,6551610,1,74,geom3
921059,921165,107,74,geom3
6062334,6062334,1,74,geom3
1878817,1878817,1,74,geom3
1484886,1484886,1,74,geom3
7200283,7200283,1,74,geom3
8166104,8166104,1,74,geom3
6966573,6966573,1,74,geom3
1967354,1967354,1,74,geom3
4929128,4929201,74,74,geom3
1402488,1402488,1,74,geom3
8838762,8838762,1,74,geom3
4185818,4185818,1,74,geom3
824414,824414,1,74,geom3
5268568,5268568,1,74,geom3
7938525,7938525,1,74,geom3
4972745,4972745,1,74,geom3
5959888,5959888,1,74,geom3
2817242,2817242,1,74,geom3
7052124,7052124,1,74,geom3
1708515,1708515,1,74,geom3
1077042,1077042,1,74,geom3
7859118,7859118,1,74,geom3
47007,47007,1,74,geom3
162539,162539,1,74,geom3
938940,938940,1,74,geom3
1561210,1561210,1,74,geom3
6894388,6894388,1,74,geom3
5259686,5259686,1,74,geom3
3739175,3739175,1,74,geom3
9087894,9087894,1,74,geom3
1918770,1918770,1,74,geom3
3824763,3824763,1,74,geom3
4794232,4794232,1,74,geom3
9257361,9257361,1,74,geom3
2679856,2679856,1,74,geom3
7265634,7265634,1,74,geom3
7765147,7765175,29,74,geom3
8371887,8371887,1,74,geom3
2430142,2430142,1,74,geom3
7579088,7579088,1,74,geom3
9481578,9481578,1,74,geom3
6878617,6878617,1,74,geom3
9690906,9690906,1,74,geom3
9306510,9306510,1,74,geom3
6770776,6770776,1,74,geom3
2377192,2377192,1,74,geom3
666925,666925,1,74,geom3
9044990,9045093,104,74,geom3
3367455,3367509,55,74,geom3
4243856,4243856,1,74,geom3
3292285,3292285,1,74,geom3
9281924,9281924,1,74,geom3
2076599,2076599,1,74,geom3
4400793,4400793,1,74,geom3
5821914,5821914,1,74,geom3
3673133,3673133,1,74,geom3
9247015,9247015,1,74,geom3
7242860,7242860,1,74,geom3
7603814,7603814,1,74,geom3
1506810,1506810,1,74,geom3
1419066,1419066,1,74,geom3
1961377,1961377,1,74,geom3
682710,682710,1,74,geom3
6530841,6530841,1,74,geom3
174273,174273,1,74,geom3
2238945,2238945,1,74,geom3
9962137,9962137,1,74,geom3
7597716,7597716,1,74,geom3
9872142,9872142,1,74,geom3
6952590,6952590,1,74,geom3
1452931,1452979,49,74,geom3
6475404,6475404,1,74,geom3
7252902,7252902,1,74,geom3
1213398,1213398,1,74,geom3
6692600,6692600,1,74,geom3
3931638,3931638,1,74,geom3
6744294,6744294,1,74,geom3
5363010,5363050,41,74,geom3
5578710,5578710,1,74,geom3
1604461,1604461,1,74,geom3
8428529,8428529,1,74,geom3
2986226,2986226,1,74,geom3
2175711,2175711,1,74,geom3
1353844,1353844,1,74,geom3
2452417,2452417,1,74,geom3
6861029,6861029,1,74,geom3
5640059,5640059,1,74,geom3
9870910,9870910,1,74,geom3
5530026,5530026,1,74,geom3
9033161,9033161,1,74,geom3
5667642,5667642,1,74,geom3
794198,794198,1,74,geom3
6898076,6898076,1,74,geom3
6425079,6425079,1,74,geom3
5736640,5736640,1,74,geom3
4845153,4845153,1,74,geom3
3804663,3804663,1,74,geom3
465676,465676,1,74,geom3
688032,688032,1,74,geom3
7704901,7704901,1,74,geom3
3109985,3109985,1,74,geom3
9055903,9055906,4,74,geom3
9532430,9532430,1,74,geom3
9405649,9405649,1,74,geom3
7263996,7263996,1,74,geom3
5293916,5293916,1,74,geom3
9870910,9870910,1,74,geom3
6124980,6124980,1,74,geom3
1523169,1523169,1,74,geom3
970912,970912,1,74,geom3
7194454,7194454,1,74,geom3
5104567,5104666,100,74,geom3
6169157,6169157,1,74,geom3
6544392,6544392,1,74,geom3
1499592,1499592,1,74,geom3
7449568,7449568,1,74,geom3
6143328,6143355,28,74,geom3
8383260,8383260,1,74,geom3
6791852,6791852,1,74,geom3
8706389,8706389,1,74,geom3
4536995,4536995,1,74,geom3
8030541,8030541,1,74,geom3
556649,556649,1,74,geom3
6387220,6387220,1,74,geom3
8025893,8025893,1,74,geom3
6091173,6091173,1,74,geom3
4909174,4909174,1,74,geom3
2017386,2017386,1,74,geom3
6063511,6063511,1,74,geom3
2436768,2436768,1,74,geom3
9864179,9864179,1,74,geom3
98109,98109,1,74,geom3
4353685,4353685,1,74,geom3
7767941,7767941,1,74,geom3
3757648,3757648,1,74,geom3
4470204,4470204,1,74,geom3
7819616,7819616,1,74,geom3
7977328,7977328,1,74,geom3
2610832,2610832,1,74,geom3
191441,191441,1,74,geom3
8548264,8548264,1,74,geom3
3129745,3129745,1,74,geom3
3586981,3586981,1,74,geom3
4172830,4172830,1,74,geom3
4575595,4575595,1,74,geom3
2070336,2070336,1,74,geom3
7266749,7266749,1,74,geom3
8245902,8245902,1,74,geom3
636546,636550,5,74,geom3
310041,310041,1,74,geom3
2398189,2398189,1,74,geom3
577378,577378,1,74,geom3
6752803,6752803,1,74,geom3
179928,179928,1,74,geom3
8397764,8397764,1,74,geom3
166995,166995,1,74,geom3
1981996,1981996,1,74,geom3
9963864,9963864,1,74,geom3
9612418,9612418,1,74,geom3
347873,347873,1,74,geom3
820259,820259,1,74,geom3
501339,501339,1,74,geom3
7783883,7783935,53,74,geom3
9141913,9141913,1,74,geom3
7048577,7048577,1,74,geom3
8669033,8669033,1,74,geom3
7912568,7912568,1,74,geom3
2308217,2308217,1,74,geom3
4101393,4101393,1,74,geom3
2458678,2458678,1,74,geom3
9705280,9705280,1,74,geom3
5160124,5160124,1,74,geom3
2663175,2663175,1,74,geom3
7334894,7334894,1,74,geom3
6985345,6985345,1,74,geom3
5646098,5646098,1,74,geom3
1888614,1888614,1,74,geom3
1084988,1084988,1,74,geom3
3298961,3298961,1,74,geom3
3387391,3387391,1,74,geom3
6210043,6210043,1,74,geom3
3261833,3261833,1,74,geom3
3215515,3215515,1,74,geom3
1627732,1627732,1,74,geom3
9945229,9945229,1,74,geom3
6324381,6324381,1,74,geom3
2605476,2605476,1,74,geom3
9117511,9117511,1,74,geom3
1503836,1503836,1,74,geom3
6536923,6536923,1,74,geom3
6343732,6343732,1,74,geom3
1403514,1403514,1,74,geom3
500893,500893,1,74,geom3
64665,64665,1,74,geom3
6941937,6941937,1,74,geom3
5709391,5709391,1,74,geom3
9133807,9133807,1,74,geom3
5890316,5890316,1,74,geom3
1917986,1917986,1,74,geom3
4104045,4104045,1,74,geom3
7783196,7783196,1,74,geom3
2310233,2310233,1,74,geom3
9064460,9064460,1,74,geom3
9321817,9321817,1,74,geom3
1819093,1819093,1,74,geom3
5722500,5722500,1,74,geom3
9260734,9260734,1,74,geom3
1242559,1242559,1,74,geom3
9297576,9297576,1,74,geom3
